video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
['"1V_wwaY7i-U","KFC now opened in Nizamabad.","2020-10-27T13:34:04Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-10-27T13:34:04Z","[none]","2784","28","11","0","https://i.ytimg.com/vi/1V_wwaY7i-U/default.jpg","False","False","Deliciousness is closer than you think Nizamabad! In fact, KFC is right here in your city @ Venu Mall, Phulong Road City. Don\'t forget to stop by and smell the love...and the fried chicken."']
['"dhohw6UxDqo","KFC BIG TREAT WEEK. Save upto 42%","2020-10-23T13:21:02Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-10-23T13:21:02Z","[none]","2355","27","6","0","https://i.ytimg.com/vi/dhohw6UxDqo/default.jpg","False","False","Get your favourites starting at Rs.149. Valid from 26 Oct-1 Nov."']
['"QGsFVha-RNc","KFC BIG TREAT WEEK. Save upto 42%","2020-10-23T13:19:48Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-10-23T13:19:48Z","[none]","4017","33","12","0","https://i.ytimg.com/vi/QGsFVha-RNc/default.jpg","False","False","Get your favourites starting at Rs.149. Valid from 26 Oct-1 Nov."']
['"9zxvuTxGotg","KFC BIG TREAT WEEK. Save upto 42%","2020-10-23T13:18:05Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-10-23T13:18:05Z","[none]","4946","33","4","0","https://i.ytimg.com/vi/9zxvuTxGotg/default.jpg","False","False","Get your favourites starting at Rs.149. Valid from 26 Oct-1 Nov."']
['"wcz-GM_seiA","KFC BIG TREAT WEEK. Save upto 42%","2020-10-23T13:12:46Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-10-23T13:12:46Z","[none]","1032428","243","82","0","https://i.ytimg.com/vi/wcz-GM_seiA/default.jpg","False","False","Get your favourites starting at Rs.149. Valid from 26 Oct-1 Nov."']
['"rHYS2g_eoOQ","KFC Aaj Ka Special","2020-10-01T11:49:22Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-10-01T11:49:22Z","[none]","42697","315","120","0","https://i.ytimg.com/vi/rHYS2g_eoOQ/default.jpg","False","False","Season it, garnish it, plate it, par…karela will be karela!Boring hatao, special mangao! #KFCAajKaSpecial"']
['"Eewy3hCLx2k","KFC Aaj Ka Special","2020-10-01T11:46:13Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-10-01T11:46:13Z","[none]","9557","120","12","0","https://i.ytimg.com/vi/Eewy3hCLx2k/default.jpg","False","False","Season it, garnish it, plate it, par…karela will be karela!Boring hatao, special mangao! #KFCAajKaSpecial"']
['"CIcQhtN6mfI","Now that\'s an offer you can\'t bail on - it\'s the KFC Super 6s!!!","2020-09-19T07:17:17Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-09-19T07:17:17Z","[none]","1577168","109","10","0","https://i.ytimg.com/vi/CIcQhtN6mfI/default.jpg","False","False","6 crunching favorites in 1 super offer. Order your #BucketForCricket now and save up to 34%. HOWZATTT?"']
['"d1DVnckF8no","KFC SUPER 7 DAYS - Offer ends TODAY!!","2020-09-13T04:00:03Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-09-13T04:00:03Z","[none]","3047","24","7","0","https://i.ytimg.com/vi/d1DVnckF8no/default.jpg","False","False","7th - 13th SeptemberSave up to 42%!!!!And enjoy upto 100% cashback on Paytm!!**Available on Dine-in, Takeaway, KFC App and WebsiteHurry, walk in or order now! **T&C Apply"']
['"N4hnXw0smsg","KFC SUPER 7 DAYS - ONLY 2 DAYS TO GO!!","2020-09-12T05:02:31Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-09-12T05:02:31Z","[none]","1669","13","2","0","https://i.ytimg.com/vi/N4hnXw0smsg/default.jpg","False","False","7th - 13th SeptemberSave up to 42%!!!!And enjoy upto 100% cashback on Paytm!!**Available on Dine-in, Takeaway, KFC App and WebsiteHurry, walk in or order now! **T&C Apply"']
['"65NkPaWJ_-8","KFC SUPER 7 DAYS - ONLY 3 DAYS TO GO!! There’s something for everyone!","2020-09-11T05:28:22Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-09-11T05:28:22Z","[none]","2212","14","3","0","https://i.ytimg.com/vi/65NkPaWJ_-8/default.jpg","False","False","7th - 13th SeptemberSave up to 42%!!!!And enjoy upto 100% cashback on Paytm!!**Available on Dine-in, Takeaway, KFC App and WebsiteHurry, walk in or order now!**T&C Apply"']
['"60wZPWMIeUE","KFC SUPER 7 DAYS  is here! There’s something for everyone!","2020-09-09T08:12:27Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-09-09T08:12:27Z","[none]","3593","25","7","0","https://i.ytimg.com/vi/60wZPWMIeUE/default.jpg","False","False","7th - 13th SeptemberSave up to 42%!!!!And enjoy upto 100% cashback on Paytm!!**Available on Dine-in, Takeaway, KFC App and Website Hurry, walk in or order now!**T&C Apply"']
['"b4mPam-1crk","KFC Super 7 Days. Save upto 42%","2020-09-07T05:57:34Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-09-07T05:57:34Z","[none]","457656","40","7","0","https://i.ytimg.com/vi/b4mPam-1crk/default.jpg","False","False","Enjoy upto 100% cashback via Paytm. There\'s something for everyone. Order now!"']
['"mSSUOE2rC6g","KFC Super 7 Days. Save upto 42%","2020-09-07T05:32:06Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-09-07T05:32:06Z","[none]","3254","23","6","0","https://i.ytimg.com/vi/mSSUOE2rC6g/default.jpg","False","False","Enjoy upto 100% cashback via Paytm. There\'s something for everyone. Order now!"']
['"ig7Fp2BHu3o","Get ready for KFC SUPER 7 DAYS!!!","2020-09-05T06:03:47Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-09-05T06:03:47Z","[none]","164605","29","5","0","https://i.ytimg.com/vi/ig7Fp2BHu3o/default.jpg","False","False","7th - 13th SeptemberSavings up to 42%And upto 100% cashback via Paytm!**Valid on Dine-in, Takeaway, KFC App or website.There’s something for everyone.Starts tomorrow!**T&C Apply."']
['"GvCi_ayUxBs","Get ready for KFC SUPER 7 DAYS!!!","2020-09-05T05:46:10Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-09-05T05:46:10Z","[none]","661992","23","5","0","https://i.ytimg.com/vi/GvCi_ayUxBs/default.jpg","False","False","7th - 13th SeptemberSavings up to 42%And upto 100% cashback via Paytm!**Valid on Dine-in, Takeaway, KFC App or website.There’s something for everyone..** T&C Apply."']
['"_Ohy7YdjdU0","KFC Super 7 Days. Save upto 42%","2020-09-04T14:14:44Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-09-04T14:14:44Z","[none]","53248","61","12","0","https://i.ytimg.com/vi/_Ohy7YdjdU0/default.jpg","False","False","Enjoy upto 100% cashback via Paytm. There\'s something for everyone. Order now!"']
['"Mb44cpT7dx0","The FREE ZINGER FEST - it\'s everything you want and more!","2020-08-31T09:01:36Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-31T09:01:36Z","[none]","159658","34","8","0","https://i.ytimg.com/vi/Mb44cpT7dx0/default.jpg","False","False","FREE Zingers on every order* placed on the KFC App or Website*Available on a min. order value of Rs.399.Go to coupons on checkout.Trust us, you don\'t want to miss this one.HURRY! order NOW!!"']
['"hSCbmcnA4ac","The FREE ZINGER FEST - it\'s everything you want and more!","2020-08-31T08:59:47Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-31T08:59:47Z","[none]","336548","21","4","0","https://i.ytimg.com/vi/hSCbmcnA4ac/default.jpg","False","False","FREE Zingers on every order* placed on the KFC App or Website*Available on a min. order value of Rs.399.Go to coupons on checkout.Trust us, you don\'t want to miss this one.HURRY! order NOW!!"']
['"NKn0cVFLM0Y","The FREE ZINGER FEST - it\'s everything you want and more!","2020-08-31T07:35:41Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-31T07:35:41Z","[none]","1235847","1092","295","0","https://i.ytimg.com/vi/NKn0cVFLM0Y/default.jpg","False","False","FREE Zingers on every order* placed on the KFC App or Website Limited Time Offer only. Order NOW!!*Available on a min. order value of Rs.399. Go to coupons on checkout."']
['"NcRwz0g5_q0","The FREE ZINGER FEST - it\'s everything you want and more!","2020-08-18T12:53:30Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-18T12:53:30Z","[none]","450986","563","172","0","https://i.ytimg.com/vi/NcRwz0g5_q0/default.jpg","False","False","Place your order now and get a free Zinger right alongside. Trust us, you don\'t want to miss this one."']
['"8knQqkfgb5U","KFC LEG PIECE BUCKET #AbHarPieceLegPiece","2020-08-17T15:06:46Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-17T15:06:46Z","[none]","1827103","87","21","0","https://i.ytimg.com/vi/8knQqkfgb5U/default.jpg","False","False","Now Available in- Hot & Crispy 🍗ORSmoky Grilled 🔥OR Both! 🍗 🔥Just keeping your options open! 🙂#AbHarPieceLegPiece"']
['"I_jUxnKqKgk","The FREE ZINGER FEST - it\'s everything you want and more!","2020-08-16T12:45:19Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-16T12:45:19Z","[none]","351708","41","12","0","https://i.ytimg.com/vi/I_jUxnKqKgk/default.jpg","False","False","Place your order now and get a free Zinger right alongside. Trust us, you don\'t want to miss this one."']
['"73bzeVRkWa4","KFC Super 7 Days. Save upto 42%","2020-08-16T05:30:00Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-16T05:30:00Z","[none]","1832","10","6","0","https://i.ytimg.com/vi/73bzeVRkWa4/default.jpg","False","False","LAST DAY ⚡ORDER BEFORE IT’S OVER!!!Walk in or Order now!"']
['"pg99tcndYM0","KFC Super 7 Days. Save upto 42%","2020-08-15T05:30:02Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-15T05:30:02Z","[none]","1941","16","3","0","https://i.ytimg.com/vi/pg99tcndYM0/default.jpg","False","False","2 DAYS LEFT ⌛MAKE YOUR WEEKEND EPIC!!!Walk in or Order now!"']
['"uInW_8DsbRo","KFC SUPER 7 DAYS - ONLY 3 DAYS TO GO!","2020-08-14T05:20:57Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-14T05:20:57Z","[none]","295791","17","4","0","https://i.ytimg.com/vi/uInW_8DsbRo/default.jpg","False","False","10th-16th August!ORDER YOUR SHARE OF HAPPINESS!Save up to 42%!!!!Walk in or Order now!"']
['"vzQN2kpEWVA","KFC Super 7 Days. Save upto 42%","2020-08-12T07:20:26Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-12T07:20:26Z","[none]","3393","39","8","0","https://i.ytimg.com/vi/vzQN2kpEWVA/default.jpg","False","False","10th-16th August!There\'s something for everyone. Enjoy upto 100% cashback!Order now!"']
['"K_QTeXNljA4","KFC Super 7 Days. Save upto 42%","2020-08-10T16:37:09Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-10T16:37:09Z","[none]","5177","40","10","0","https://i.ytimg.com/vi/K_QTeXNljA4/default.jpg","False","False","10th-16th August!There\'s something for everyone. Enjoy upto 100% cashback!Order now!"']
['"SFhVWPO3c3Q","KFC Super 7 Days. Save upto 42%","2020-08-10T12:24:21Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-10T12:24:21Z","[none]","950677","18","4","0","https://i.ytimg.com/vi/SFhVWPO3c3Q/default.jpg","False","False","10th-16th August!There\'s something for everyone. Enjoy upto 100% cashback!Order NOW!"']
['"9FHYBodNgAI","KFC Super 7 Days. Save upto 42%","2020-08-09T05:30:00Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-09T05:30:00Z","[none]","1655","24","3","0","https://i.ytimg.com/vi/9FHYBodNgAI/default.jpg","False","False","Enjoy upto 100% cashback via Paytm. There\'s something for everyone. Order now!"']
['"AUEnhjhcmQM","KFC Super 7 Days. Save upto 42%","2020-08-08T10:56:20Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-08T10:56:20Z","[none]","137234","156","37","0","https://i.ytimg.com/vi/AUEnhjhcmQM/default.jpg","False","False","Enjoy upto 100% cashback via Paytm. There\'s something for everyone. Order now!"']
['"D3DjdHCj-pI","KFC Super 7 Days. Save upto 42%","2020-08-08T10:50:37Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-08T10:50:37Z","[none]","921484","20","0","0","https://i.ytimg.com/vi/D3DjdHCj-pI/default.jpg","False","False","Enjoy upto 100% cashback via Paytm. There\'s something for everyone. Order now!"']
['"X4cRB1VFwSQ","KFC Super 7 Days. Save upto 42%","2020-08-08T05:30:04Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-08T05:30:04Z","[none]","268653","28","3","0","https://i.ytimg.com/vi/X4cRB1VFwSQ/default.jpg","False","False","Enjoy upto 100% cashback via Paytm. There\'s something for everyone. Order now!"']
['"PlBTe1L-U-A","KFC SUPER 7 DAYS!!!","2020-08-07T08:15:15Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-08-07T08:15:15Z","[none]","915684","35","2","0","https://i.ytimg.com/vi/PlBTe1L-U-A/default.jpg","False","False",""']
['"nXJqoMa_7vI","The Chicken Leg Piece song ft. Akshay Nayar","2020-07-23T06:55:38Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-07-23T06:55:38Z","[none]","6822","281","25","0","https://i.ytimg.com/vi/nXJqoMa_7vI/default.jpg","False","False","@ScoopWhoop Make peace with your cravings, chicken lovers!#KFCLegPieceBucket Ab har piece leg piece 🍗🍗🍗ORDER your KFC Leg Piece Bucket today! bit.ly/37Isxmg"']
['"5o6aRGbSxIk","KFC Home Kitchen CookBook","2020-07-17T07:02:10Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-07-17T07:02:10Z","[none]","4275","52","7","0","https://i.ytimg.com/vi/5o6aRGbSxIk/default.jpg","False","False","All the possible ways you can cook creatively with your KFC favourites! Quick, easy, tasty recipes - get cooking!"']
['"b3knkhSVuwc","KFC Leg Piece Bucket","2020-07-13T07:11:42Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-07-13T07:11:42Z","[none]","131878","89","9","0","https://i.ytimg.com/vi/b3knkhSVuwc/default.jpg","False","False","Introducing the most-awaited - KFC LEG PIECE BUCKET!!! Yes, you heard it right, a whole bucket of ONLY delicious leg pieces, just the way you like it. Limited time ONLY!! Order now!!"']
['"g1LaE8Wtk0I","KFC Leg Piece Bucket","2020-07-13T07:04:22Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-07-13T07:04:22Z","[none]","104684","57","3","0","https://i.ytimg.com/vi/g1LaE8Wtk0I/default.jpg","False","False","Introducing the most-awaited - KFC LEG PIECE BUCKET!!! Yes, you heard it right, a whole bucket of ONLY delicious leg pieces, just the way you like it. Limited time ONLY!! Order now!!"']
['"J7PApNwjLNU","KFC Weekend Specials","2020-07-10T07:24:30Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-07-10T07:24:30Z","[none]","131917","43","5","0","https://i.ytimg.com/vi/J7PApNwjLNU/default.jpg","False","False","KFC Weekend Specials is here, but it’s a limited time offer! That means, you need to pick the bucket offer you like the most and make the most of it! Order in over the weekend, save upto 45%, tell your fellow chicken lover friends about it too."']
['"U0ub8BCp0iI","KFC\'s FEED A MILLION PLEDGE","2020-07-09T14:40:52Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-07-09T14:40:52Z","[none]","1248","25","3","0","https://i.ytimg.com/vi/U0ub8BCp0iI/default.jpg","False","False","Giving back is at the core of what we do. With KFC Care, we took the Feed-A-Million pledge to reach out to communities in need. The pledge provided 1.12 million meals to more than 9000 families of migrant workers and daily wagers through kits of food and hygiene essentials. Doubling up our pledge now - onwards to serving another 1 million meals!Visit www.kfccareindia.in to learn more."']
['"gIL0jQgmBaU","KFC Leg piece bucket","2020-06-20T11:34:53Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-06-20T11:34:53Z","[none]","8928425","147","21","0","https://i.ytimg.com/vi/gIL0jQgmBaU/default.jpg","False","False",""']
['"ZH9YQmTbGpk","KFC\'s 4x safety","2020-06-15T17:49:00Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-06-15T17:49:00Z","[none]","5901","99","8","0","https://i.ytimg.com/vi/ZH9YQmTbGpk/default.jpg","False","False","Dear KFC lovers, we would like to assure you of our absolute commitment to safety at KFC.With ‘4x SAFETY’ measures in place at all our restaurants - Screening, Sanitisation, Social Distancing and Contactless Delivery - we are keeping your order preparation and journey clean and safe.Rest assured, our focus is great taste delivered safe. -Team KFC"']
['"OeWFY8YH9m8","KFC\'s 4x safety","2020-06-11T17:19:42Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-06-11T17:19:42Z","[none]","934852","68","15","0","https://i.ytimg.com/vi/OeWFY8YH9m8/default.jpg","False","False","From our kitchen straight into your hands. Get your KFC favourites the 4x safe way."']
['"X_yohFOqT_g","Craving your KFC Favourites?","2020-06-11T06:27:03Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-06-11T06:27:03Z","[none]","540800","2490","1874","0","https://i.ytimg.com/vi/X_yohFOqT_g/default.jpg","False","False","It\'s crunch time with KFC.Order your KFC favourites through contactless delivery or takeaway, with 4x safety measures in place at all our restaurants.Get \'em NOW!"']
['"SGEHDgX7ZSU","KFC Home Kitchen :KFC Chinese Style Noodles","2020-06-06T11:05:43Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-06-06T11:05:43Z","[none]","2064","33","3","0","https://i.ytimg.com/vi/SGEHDgX7ZSU/default.jpg","False","False","KFC Chinese style Noodles Quick, easy and tasty Preparation time-  15 minsIngredients: 1. KFC Chicken Strips - 1 box2. Oil - 2 Tbsp3. Onions - ½  bowl 4. Bell peppers -  ½ bowl5.  Red chilli sauce - 1 tbsp6. Soya sauce - 1 tbsp7. Boiled noodles - 1 packet8. Vinegar- 1 tbsp9. Spring onions - 1 small bowl10. Chilli - 2 tbspMethod:1. Add 2 tbsp of oil to the pan 2. Add ½ onion and bell peppers 3. Add 1 tbsp red chilli sauce 4. Add soya sauce 4. Add 1 packet of boiled noodles  5. Add vinegar and soya sauce to taste 6. Add KFC Chicken Strips  7. Mix it well 8. Add spring onions and chillies on the top8. Your tasty meal is ready!"']
['"u3zc6aFV-10","KFC Home Kitchen : KFC Wrap’n Roll","2020-06-06T11:02:10Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-06-06T11:02:10Z","[none]","1508","28","2","0","https://i.ytimg.com/vi/u3zc6aFV-10/default.jpg","False","False","KFC Wrap’n Roll Quick, easy and droolworthy Preparation time- 10 minsIngredients:1. Onions - 1 bowl2. Red chilli powder - 1 small bowl3. Salt- 1 small bowl4. Lemon - 1 5. Green chutney- 1 small bowl6. KFC Chicken Strips- 2 boxesMethod: 1. Take 1 cup of chopped onions 2. Add salt & chilli powder to chopped onions 3. Mix and add lemon for taste 4. Add green chutney 5. Add the filling to the wrap 6. Top it up with KFC chicken strips 7. Enjoy your meal!"']
['"VqIh4XgjRh0","KFC Home Kitchen :KFC Crunchy Omelette","2020-06-06T10:50:01Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-06-06T10:50:01Z","[none]","1155","21","3","0","https://i.ytimg.com/vi/VqIh4XgjRh0/default.jpg","False","False","KFC Crunchy OmeletteQuick, easy and tasty Preparation time-  15 minsIngredients: 1. KFC Chicken Strips - 1 box2. Eggs - 2 nos.3. Milk- 1tbsp4. Tomatoes - 1 bowl5. Onions- 1 bowl6. Capsicum- 1 bowl7. Oil/butter - 1 tbsp8. Grated cheese- 1 cube9. Salt/pepper - 1 tbsp10. Coriander - 1 small bowl11. Chilli flakes - 1 tbspMethod:1. Crack 2 eggs in a bowl2. Add ingredients mentioned above & beat well 3 In a frying pan, add some oil/butter 4. Pour the mixture into the pan once hot5. Cook omelette from both sides 6. Now, add KFC chicken strips on one side 7. Add some grated cheese 8. Fold the other half on  KFC chicken strips4.  Cook on slow heat for 30 seconds 5. Your tasty omelette is ready to eat!"']
['"W2Dw3sk8VGI","KFC Home Kitchen :KFC Sukkha Chicken","2020-06-06T05:34:43Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-06-06T05:34:43Z","[none]","847","12","0","0","https://i.ytimg.com/vi/W2Dw3sk8VGI/default.jpg","False","False","KFC Sukkha ChickenQuick, Tasty and Yummy Preparation time- 20 minsIngredients: 1. KFC Chicken Strips- 2 boxes 2. Oil- 1 tsp 3. Jeera seeds- 1 tsp 4. Black pepper- ½ tsp 5. Mustard seeds- ½ tsp6. Onions- 1 bowl 7. Garlic & ginger paste- 1 tsp9. Turmeric powder- ½ tsp 10. Chilly powder - ½ tsp11. Salt- ½ tsp12. Garam masala- 2 tsp13. Water- 1 small cup Method: 1. Roast jeera seeds, mustard seeds and black pepper 2. Grind the roasted seeds and black pepper 3.  Sauté onions, garlic and ginger paste 4. Add turmeric powder, chilli powder and salt 5. Add roasted powder 6. Add garam masala & water to it 7. Cook for a few mins 8. Add coriander leaves and lemon  9.  Add  KFC Chicken Popcorn 10. Stir for sometime11. Your meal is ready!"']
['"T3QQ0XL1Lbg","KFC Home Kitchen: KFC Honey Chilli Butter Chicken","2020-06-06T05:29:18Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-06-06T05:29:18Z","[none]","606","7","0","2","https://i.ytimg.com/vi/T3QQ0XL1Lbg/default.jpg","False","False","KFC Honey Chilli Butter Chicken Quick, Easy and Tasty Preparation time-  15 minsIngredients: 1. KFC Chicken Strips- 2 boxes 2. Butter - 1 tbsp 3. Chilli flakes- 1 tsp4. Honey - 1 tbsp5. Spring onions- 1 bowl6. Tomatoes - 1 bowl 7. Soya sauce - 2 tsp Method: 1. Chop KFC Chicken strips into pieces2. Heat butter and chilli flakes 3. Add honey 4. Add chopped spring onions and tomatoes5. Add KFC Chicken strips 6. Add splash of soya sauce and mix it well7. Tasty meal is ready!"']
['"JPDuvsIUQ7I","KFC Home Kitchen: KFC Chicken Sandwich","2020-06-05T16:41:07Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-06-05T16:41:07Z","[none]","732","11","2","0","https://i.ytimg.com/vi/JPDuvsIUQ7I/default.jpg","False","False","KFC Chicken Sandwich Quick, Easy and Tasty  Preparation time- 10 minsIngredients: 1. KFC Chicken Strips - 1 Box2. Butter- 1 bowl 3. Bread - 1 small packet4. Mayonnaise - 2 spoon5. Tomato sauce- 1 spoon6. Cheese- 1 slice7. Onions - 1 8. Red bell peppers - 19. Yellow bell peppers - 110. Tomato -1 Method: 1. Roast the bread to the pan 2. Spread mayonnaise on one bread and tomato sauce on another bread3. Add cheese to the bread 4. Put some onion, bell peppers and tomato 5. Add KFC Chicken strips 6. Your tasty sandwich is ready!"']
['"QRRq-Wd3zSw","KFC Home Kitchen: KFC Stir -Fried Chicken","2020-06-05T16:36:30Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-06-05T16:36:30Z","[none]","728","15","2","0","https://i.ytimg.com/vi/QRRq-Wd3zSw/default.jpg","False","False","KFC Stir Fried ChickenQuick, tasty and yummy Preparation time- 15 minsIngredients:1. Oil - 2 tbsp2. Ginger - 1 minced ginger3. Green chilies - 1 small bowl4. Onions - 1 tbsp 5. Broccoli - ½  cup 6. Capsicum - 1 medium 7. Mushrooms- ½ bowl boiled8. Cornflour - 1 tbsp9. Sugar 1 tbsp10. Tomato sauce - 2 tbsp11. Salt - 1 tbsp12. KFC Chicken strips - 2 boxesMethod:1. Add oil to the pan 2. Add minced ginger and green chillies 3. Add all vegetables to the pan and sauté4. Take some cornflour in a bowl 5. Add sugar and tomato sauce to it 5. Mix it well  6. Add some water to it 7. Add KFC chicken pieces to the pan 8. Top it up with the sauce 9. Your tasty meal is ready to eat!"']
['"fy8EQOSMO1o","KFC Home Kitchen: KFC Chicken Stroganoff","2020-06-05T16:06:52Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-06-05T16:06:52Z","[none]","654","12","1","0","https://i.ytimg.com/vi/fy8EQOSMO1o/default.jpg","False","False","KFC Chicken Stroganoff Quick, Easy and Tasty Preparation time-  20 minsIngredients:1. KFC Chicken strips- 2 boxes2. Butter- 1 small cup3. Garlic- 1 tsp4. Onions- 1 bowl5. Capsicum- 1 bowl6. Milk-  2 cups7. Cornflour- 1 cup8. Cheese- 2 slices9. Salt- 1 tsp 10. Pepper- ½ tsp11. Oregano- ½ tsp 12. Rice- 1 bowl Method: 1. Add butter to the pan 2. Add chopped garlic, onions and capsicum 3. Sauté and add milk to the mixture 4. Mix milk and cornflour 5. Add the mixture to the pan6. Add cheese and mix 7. Add salt, pepper and oregano 8. Add KFC Chicken pieces 9. Add stroganoff sauce to rice 10. Tasty meal is ready!"']
['"Ewp8yZEs9FI","KFC Home Kitchen: KFC Crispy Tacos","2020-06-05T13:08:35Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-06-05T13:08:35Z","[none]","897","9","5","0","https://i.ytimg.com/vi/Ewp8yZEs9FI/default.jpg","False","False","KFC Crispy Tacos Quick, Crunchy  and yummyPreparation time- 15 minsIngredients: 1. Onions  - 1 bowl2. Tomatoes - 1 bowl3. Chillies - 1 bowl4. KFC Chicken strips- 1 box5. Red chilli sauce - 1 tbsp6. Cheese- 1 slice    Method: 1. Add chopped onions to the pan2. Add green chilies and tomatoes to the pan 2. Add chopped KFC Chicken strips to the pan 3. Mix the filling and add cheese to it 4. Add few drops of red chilli sauce 5. Mix it well and fill the tacos  6. Enjoy your crunchy chicken tacos!"']
['"3LCFsY0l4Hc","KFC Home Kitchen: KFC Chicken Manchurian","2020-06-05T12:56:49Z","UCg5ukNutGtg1KqvWwuc56xw","KFC India","24","2020-06-05T12:56:49Z","[none]","863","21","3","0","https://i.ytimg.com/vi/3LCFsY0l4Hc/default.jpg","False","False","KFC Chicken Manchurian Quick, Easy and Tasty Preparation time- 20 minsIngredients:1. Oil - 1 small bowl2. Green chillies- 1 small bowl3. Garlic- 1 small bowl4. Onions- 1 big bowl 5. Capsicum- 1 big bowl 6. Tomato puree- 1 big bowl 7. Salt- 1.5 teaspoon 8. Pepper- ½ teaspoon9. Vinegar- 2 teaspoon 10. Soya sauce- 2 teaspoon 11. Ketchup- 1 teaspoon 12. Chilli sauce- 1 teaspoon 13. Corn flour mixed with water- 1 small bowl  14. KFC Chicken popcorn- 2 large boxes Method: 1. Add oil, garlic and and green chillies 2. Add chopped onions and capsicum 3. Add tomato puree 4. Add salt, pepper and vinegar 5. Add soya sauce and mix it well6. Add ketchup, chilli sauce and corn flour 7. Finally add KFC Chicken popcorn 8. Your tasty chicken manchurian is ready!"']
