video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
['"8UvV4mkHXN8","Pizza Hut’s Funtastic 4 Offer Starting at Rs. 499 | 4 Of Your Favourite Pan Pizzas","2021-02-12T12:08:39Z","UCOBjFMnb_0rfwV0plAYXsfQ","Pizza Hut India","24","2021-02-12T12:08:39Z","[none]","702","8","0","3","https://i.ytimg.com/vi/8UvV4mkHXN8/default.jpg","False","False","Make your meal fantastic with our FUNTASTIC 4 Offer 😍 Get 4 of your favourite pan pizzas & experience FUN x 4! Order Online, Walk-in or Takeaway"']
['"45o263IvVQA","Pizza Hut’s Valentine Special | FREE Pepsi Black | Double Treat Meal @Rs. 399*","2021-02-06T11:10:10Z","UCOBjFMnb_0rfwV0plAYXsfQ","Pizza Hut India","24","2021-02-06T11:10:10Z","[none]","2975","34","2","5","https://i.ytimg.com/vi/45o263IvVQA/default.jpg","False","False","Yes, you read it right! Double the love with our Double Treat Meal Offer starting at @Rs. 399, 🍕🍕 this Valentine’s Day! ✌🏻 Enjoy 2 Personal Pan Pizzas & 1 Garlic Breadstix & Get 2 Pepsi Black absolutely FREE! Walk-in or Order-in NOW: http://pizzahut.co.in T&C Apply."']
['"ysFAnhByuCo","Pizza Hut’s Republic Week Offer | 4 Delicious Pizzas @499*","2021-01-22T10:12:34Z","UCOBjFMnb_0rfwV0plAYXsfQ","Pizza Hut India","24","2021-01-22T10:12:34Z","[none]","2375","14","4","3","https://i.ytimg.com/vi/ysFAnhByuCo/default.jpg","False","False","Celebrate Republic Week with Pizza Hut’s Funtastic 4 offer! Treat your family & friends this week with a parade of 4 lip-smacking pan pizzas @499 only. Hurry up & get your FUNTASTIC feast today. Walk-In or Order now here: http://pizzahut.co.in/T&C Apply.#RepublicWeek"']
['"aKG6K_sQrKo","Pizza Hut’s Republic Week Offer | 4 Delicious Pizzas @499*","2021-01-21T09:27:24Z","UCOBjFMnb_0rfwV0plAYXsfQ","Pizza Hut India","24","2021-01-21T09:27:24Z","[none]","21738","306","9","1","https://i.ytimg.com/vi/aKG6K_sQrKo/default.jpg","False","False","Celebrate Republic Week with Pizza Hut’s Funtastic 4 offer! Treat your family & friends this week with a parade of 4 lip-smacking pan pizzas @499 only. Hurry up & get your FUNTASTIC feast today. Walk-In or Order now here: http://pizzahut.co.in/T&C Apply#RepublicWeek"']
['"3umlIOQ5V7k","Pizza Hut’s Funtastic 4 Offer Starting at Rs. 499 | 4 Of Your Favourite Pan Pizzas","2021-01-20T07:10:09Z","UCOBjFMnb_0rfwV0plAYXsfQ","Pizza Hut India","24","2021-01-20T07:10:09Z","[none]","309924","53","3","2","https://i.ytimg.com/vi/3umlIOQ5V7k/default.jpg","False","False","Make your meal fantastic with our FUNTASTIC 4 Offer 😍 Get 4 of your favourite pan pizzas & experience FUN x 4! Order Online, Walk-in or Takeaway"']
['"SjyJuECC_k4","Pizza Hut’s Funtastic 4 Offer Starting at Rs. 499 | 4 Bestselling Pan Pizzas","2021-01-13T07:21:06Z","UCOBjFMnb_0rfwV0plAYXsfQ","Pizza Hut India","24","2021-01-13T07:21:06Z","[none]","12179820","276","24","3","https://i.ytimg.com/vi/SjyJuECC_k4/default.jpg","False","False","Make your meal fantastic with our FUNTASTIC 4 Offer 😍 Get 4 delicious pan pizzas & experience FUN x 4! Order Online, Walk-in or takeaway"']
['"zSP8KUripvw","Pizza Hut’s Hut Treat Meal for 4 starting at Rs. 699* | Festive Special","2020-12-24T09:31:34Z","UCOBjFMnb_0rfwV0plAYXsfQ","Pizza Hut India","24","2020-12-24T09:31:34Z","[none]","6374","49","9","2","https://i.ytimg.com/vi/zSP8KUripvw/default.jpg","False","False","Festive Time calls for a CELEBRATION! And the best way to celebrate your holidays is by indulging in our Hut Treat Meal for 4 🍕 that has your favourite pizzas, sides & drinks starting at Rs. 699* only. So, don’t pause your celebration! Hit the ‘Order Now’ button and party harder with Pizza Hut. Walk-in or Order online: http://pizzahut.co.in"']
['"oaNNcAvJDVQ","Pizza Hut’s Half Price Wednesdays","2020-11-24T16:46:55Z","UCOBjFMnb_0rfwV0plAYXsfQ","Pizza Hut India","24","2020-11-24T16:46:55Z","[none]","3599670","124","41","8","https://i.ytimg.com/vi/oaNNcAvJDVQ/default.jpg","False","False","Make your Wednesday WOW with our Half-price Wednesday Offer. Enjoy 50% OFF on your favourite Medium Pan Pizzas. Walk-in to your nearest Hut or Order online for Takeaway at http://pizzahut.co.in"']
['"Dwq58471G-s","Pizza Hut’s Half Price Favourites Offer","2020-11-24T16:39:38Z","UCOBjFMnb_0rfwV0plAYXsfQ","Pizza Hut India","24","2020-11-24T16:39:38Z","[none]","2173665","308","38","3","https://i.ytimg.com/vi/Dwq58471G-s/default.jpg","False","False","Enjoy your favourites at Half THE Price! Choose from 5 of our delicious medium pan pizzas & Walk-in today or Order online for Takeaway at http://pizzahut.co.in to enjoy your favourites!"']
['"1U-4p-9A0AA","BUY 1, GET 1 FREE | New Indian Pizzas | Pizza Hut India","2020-10-24T06:28:22Z","UCOBjFMnb_0rfwV0plAYXsfQ","Pizza Hut India","24","2020-10-24T06:28:22Z","[none]","69254","233","38","7","https://i.ytimg.com/vi/1U-4p-9A0AA/default.jpg","False","False","Namaste, Desi-lovers! Enjoy our All-New Desi-licious Pan Pizzas for FREE with our Buy 1 Get 1 Offer and enjoy 100% cashback on Paytm. It’s time you go desi with our All-new Desi flavors like Malai Chicken Tikka, Tandoori Paneer & many more &  experience the #UltimatePanSatisfaction, desi-style! Order now via our completely safe & contactless delivery service. Order NOW: http://pizzahut.co.in"']
