video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
['"i8hj5mo2btA","알림","2021-02-01T14:38:18Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2021-02-01T14:38:18Z","mcdonalds|spicy mcnuggets|mcdonald\'s spicy mcnuggets|spicy chicken mcnuggets|mighty hot sauce|mcdonald\'s mighty hot sauce|spicy mcnuggets sauce|mcdonald\'s nuggets|spicy nuggets|mcdonald\'s spicy nuggets|mcnuggets|mcdonalds spicy nuggets 판매 날짜","3473","16","6","0","https://i.ytimg.com/vi/i8hj5mo2btA/default.jpg","True","False","Spicy McNuggets®는 딱 맛있게 적당히 맵죠. 지금, 맛보세요- Spicy Chicken McNuggets®와 Mighty Hot Sauce가 돌아왔거든요. Spicy Chicken McNuggets®와 Mighty Hot Sauce를 모바일 주문과 결제를 이용하여 McDonald\'s 앱에서 미리 주문하세요.https://www.mcdonalds.com/us/en-us/mobile-order-and-pay.html"']
['"GNY2RUISu7s","Announcement","2021-02-01T14:37:44Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2021-02-01T14:37:44Z","mcdonalds|spicy mcnuggets|mcdonald\'s spicy mcnuggets|spicy chicken mcnuggets|mighty hot sauce|mcdonald\'s mighty hot sauce|spicy mcnuggets sauce|mcdonald\'s nuggets|spicy nuggets|mcdonald\'s spicy nuggets|mcnuggets|mcdonalds spicy nuggets release date","3335","22","3","0","https://i.ytimg.com/vi/GNY2RUISu7s/default.jpg","True","False","Ang Spicy McNuggets® ay ang tamang timpla ng apoy, anghang at init. Get them while you can – dahil narito na muli ang Spicy Chicken McNuggets® at Mighty Hot Sauce.Umorder ahead ng Spicy Chicken McNuggets® at Mighty Hot Sauce sa McDonald\'s app gamit ang Mobile Order & Pay https://www.mcdonalds.com/us/en-us/mobile-order-and-pay.html"']
['"FZ7ZC3CKhXg","Thông Báo","2021-02-01T14:37:19Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2021-02-01T14:37:19Z","mcdonalds|spicy mcnuggets|mcdonald\'s spicy mcnuggets|spicy chicken mcnuggets|mighty hot sauce|mcdonald\'s mighty hot sauce|spicy mcnuggets sauce|mcdonald\'s nuggets|spicy nuggets|mcdonald\'s spicy nuggets|mcnuggets|ngày trở lại của món mcdonalds spicy nuggets","4212","22","2","0","https://i.ytimg.com/vi/FZ7ZC3CKhXg/default.jpg","True","False","Spicy McNuggets® vừa đủ độ nóng, độ cay, và nhiệt lượng. Hãy đặt mua ngay khi bạn có thể - bởi vì Spicy Chicken McNuggets® và Mighty Hot Sauce đã trở lại. Đặt món Spicy Chicken McNuggets® và Mighty Hot Sauce trước từ ứng dụng McDonald\'s, thanh toán qua Mobile Order & Pay https://www.mcdonalds.com/us/en-us/mobile-order-and-pay.html"']
['"LGUvFQdDn9U","Announcement","2021-02-01T14:36:59Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2021-02-01T14:36:59Z","mcdonalds|spicy mcnuggets|mcdonald\'s spicy mcnuggets|spicy chicken mcnuggets|mighty hot sauce|mcdonald\'s mighty hot sauce|spicy mcnuggets sauce|mcdonald\'s nuggets|spicy nuggets|mcdonald\'s spicy nuggets|mcnuggets|mcdonalds spicy nuggets release date","4818","46","7","0","https://i.ytimg.com/vi/LGUvFQdDn9U/default.jpg","True","False","Spicy McNuggets® are just the right amount of fire, spice and heat. Get \'em while you can — because Spicy Chicken McNuggets® and Mighty Hot Sauce are back.Order Spicy Chicken McNuggets® and Mighty Hot Sauce ahead in the McDonald\'s app using Mobile Order & Pay https://www.mcdonalds.com/us/en-us/mobile-order-and-pay.html"']
['"RGJ7AZhjlsQ","Noticias sabrosas: Los Spicy Chicken McNuggets® de McDonald’s han vuelto.","2021-02-01T14:36:32Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2021-02-01T14:36:32Z","mcdonalds|spicy mcnuggets|mcdonald\'s spicy mcnuggets|spicy chicken mcnuggets|mighty hot sauce|mcdonald\'s mighty hot sauce|spicy mcnuggets sauce|mcdonald\'s nuggets|spicy nuggets|mcdonald\'s spicy nuggets|mcnuggets|mcdonald’s spicy nuggets release date","4190","20","3","0","https://i.ytimg.com/vi/RGJ7AZhjlsQ/default.jpg","True","False","Pediste que regresaran y aquí están, ¡los Spicy Chicken McNuggets de McDonald’s han vuelto! Y trajeron también a la Mighty Hot Sauce para ese picante rico.Ordena los Spicy Chicken McNuggets® y la Mighty Hot Sauce por antecipado en el App de McDonald\'s usando Mobile Order & Pay https://www.mcdonalds.com/us/es-us/mobile-order-and-pay.html"']
['"iy4SDJmxIHw","Los Spicy Chicken McNuggets® de McDonald’s: el picante ideal ha vuelve","2021-02-01T14:36:15Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2021-02-01T14:36:15Z","mcdonalds|spicy mcnuggets|mcdonald\'s spicy mcnuggets|spicy chicken mcnuggets|mighty hot sauce|mcdonald\'s mighty hot sauce|spicy mcnuggets sauce|mcdonald\'s nuggets|spicy nuggets|mcdonald\'s spicy nuggets|mcnuggets|mcdonald’s spicy nuggets release date","4244","27","6","0","https://i.ytimg.com/vi/iy4SDJmxIHw/default.jpg","True","False","Los Spicy Chicken McNuggets® de McDonald’s volvieron y llegaron con una muy buena y picante compañía, la Mighty Hot Sauce. Pero apúrate antes de que se vayan.Ordena los Spicy Chicken McNuggets® y la Mighty Hot Sauce por antecipado en el App de McDonald\'s usando Mobile Order & Pay https://www.mcdonalds.com/us/es-us/mobile-order-and-pay.html"']
['"ORshIM-1WxY","¿Ya oíste? ¡Los Spicy Chicken McNuggets®  de McDonald’s y la Mighty Hot Sauce han vuelto!","2021-02-01T14:35:59Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2021-02-01T14:35:59Z","mcdonalds|spicy mcnuggets|mcdonald\'s spicy mcnuggets|spicy chicken mcnuggets|mighty hot sauce|mcdonald\'s mighty hot sauce|spicy mcnuggets sauce|mcdonald\'s nuggets|spicy nuggets|mcdonald\'s spicy nuggets|mcnuggets|mcdonald’s spicy nuggets release date","4342","32","2","0","https://i.ytimg.com/vi/ORshIM-1WxY/default.jpg","True","False","Los Spicy Chicken McNuggets® de McDonald’s y la Mighty Hot Sauce han vuelto. Como si necesitaran que te los volvieramos a presentar.Ordena los Spicy Chicken McNuggets® y la Mighty Hot Sauce por antecipado en el App de McDonald\'s usando Mobile Order & Pay https://www.mcdonalds.com/us/es-us/mobile-order-and-pay.html"']
['"0kppRe3Avv0","Mighty Hot Sauce: Extra Spicy is Back | McDonald\'s","2021-02-01T14:34:37Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2021-02-01T14:34:37Z","mcdonalds|spicy mcnuggets|mcdonald\'s spicy mcnuggets|spicy chicken mcnuggets|mighty hot sauce|mcdonald\'s mighty hot sauce|spicy mcnuggets sauce|mcdonald\'s nuggets|spicy nuggets|mcdonald\'s spicy nuggets|mcnuggets|mcdonalds spicy nuggets release","1644764","140","10","0","https://i.ytimg.com/vi/0kppRe3Avv0/default.jpg","True","False","Mighty Hot Sauce is back and just as spicy — so you\'ll have to ask for it. Get it with your Spicy Chicken McNuggets if you like them extra spicy.Order Spicy Chicken McNuggets® and Mighty Hot Sauce ahead in the McDonald\'s App using Mobile Order & Pay https://www.mcdonalds.com/us/en-us/mobile-order-and-pay.html"']
['"HxAdJ7S1wHA","Spicy Chicken McNuggets® Are Perfectly Fire | McDonald\'s","2021-02-01T14:34:20Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2021-02-01T14:34:20Z","mcdonalds|spicy mcnuggets|mcdonald\'s spicy mcnuggets|spicy chicken mcnuggets|mighty hot sauce|mcdonald\'s mighty hot sauce|spicy mcnuggets sauce|mcdonald\'s nuggets|spicy nuggets|mcdonald\'s spicy nuggets|mcnuggets|mcdonalds spicy nuggets release","2691113","118","10","0","https://i.ytimg.com/vi/HxAdJ7S1wHA/default.jpg","True","False","Spicy McNuggets® are just the right amount of fire, spice and heat. Get \'em while you can — because Spicy Chicken McNuggets® and Mighty Hot Sauce are back.Order Spicy Chicken McNuggets® and Mighty Hot Sauce ahead in the McDonald\'s App using Mobile Order & Pay https://www.mcdonalds.com/us/en-us/mobile-order-and-pay.html"']
['"tznQ8ed_phk","Happy Tears: Spicy Chicken McNuggets® Are Back! | McDonald\'s","2021-02-01T14:33:54Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2021-02-01T14:33:54Z","mcdonalds|spicy mcnuggets|mcdonald\'s spicy mcnuggets|spicy chicken mcnuggets|mighty hot sauce|mcdonald\'s mighty hot sauce|spicy mcnuggets sauce|mcdonald\'s nuggets|spicy nuggets|mcdonald\'s spicy nuggets|mcnuggets|mcdonalds spicy nuggets release date","6855","154","9","0","https://i.ytimg.com/vi/tznQ8ed_phk/default.jpg","True","False","It\'s okay to cry a little when you find out Spicy Chicken McNuggets® are back! We\'re happy about it, too. Pair them with our Mighty Hot Sauce for some extra tear-inducing-spice.Order Spicy Chicken McNuggets® and Mighty Hot Sauce ahead in the McDonald\'s App using Mobile Order & Pay https://www.mcdonalds.com/us/en-us/mobile-order-and-pay.html"']
['"WVC4L0DiPuc","這個三明治何時要現身造成轟動，只有它說了算。McRib® 再次登場 | McDonald\'s","2020-12-14T13:38:46Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-14T13:38:46Z","mcrib|mcrib再次登場|mcrib醬汁|mcrib的季節|搜尋mcrib的地點|mcdonalds mcrib|mcrib mcdonalds|肋條三明治|mcdonalds|mcdonalds youtube|mcd|mcrib什麼時候會再次登場","19577","127","34","0","https://i.ytimg.com/vi/WVC4L0DiPuc/default.jpg","True","False","這個爆紅的三明治，只有它願意時才會出現。而現在，它又登場再創熱潮。快把握機會品嚐McRib®這個充滿醬汁又可口的三明治，只在McDonald\'s限期供應。  搜尋你身邊的McRib® https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"nB9uqt4COM8","Ang Sandwich Na Nagdedesisyon Kung Kailan Siya Magiging Uso | Narito muli and McRib® |McDonald\'s","2020-12-14T13:38:27Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-14T13:38:27Z","mcrib|mcrib is back|mcrib sauce|mcrib season|mcrib locator|mcdonalds mcrib|mcrib mcdonalds|rib sandwich|mcdonalds|mcdonalds youtube|mcd|when is mcrib coming back","13238","44","14","0","https://i.ytimg.com/vi/nB9uqt4COM8/default.jpg","True","False","Ito ang sandwich na nagiging viral kung kailan niya gusto. At ngayon, feel niya na. Get a McRib® for a limited time at i-enjoy itong saucy, masarap na sandwich dito lang sa McDonald\'s.Hanapin ang McRib® na malapit sa iyo: https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"UmIl5lKv-J4","인기몰이 할 때를 결정하는 샌드위치 | McRib®이 돌아왔습니다 | McDonald\'s","2020-12-14T13:38:06Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-14T13:38:06Z","mcrib|mcrib이 돌아왔습니다|mcrib 소스|mcrib 시즌|mcrib 위치|mcdonalds mcrib|mcrib mcdonalds|립 샌드위치|mcdonalds|mcdonalds youtube|mcd|mcrib은 언제 돌아오나","11585","73","17","0","https://i.ytimg.com/vi/UmIl5lKv-J4/default.jpg","True","False","느낌이 오면 언제든, 화제를 몰고 다니는 샌드위치입니다. 그리고 바로 지금이, 그런 느낌이죠. 제한된 기간 동안 오직 McDonald’s에서만, 소스가 일품인 이 맛있는 샌드위치 McRib®을 즐기실 수 있습니다.   McRib®이 있는 가까운 매장 찾기  https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"-twTxrPgcEI","El Primer Mordisco Siempre | Regresó el McRib® | McDonald\'s","2020-12-14T13:37:43Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-14T13:37:43Z","McRib|regresó el McRib®.|salsa McRib|temporada de McRib|hubicador de McRib|McDonalds McRib|sandwich de costilla|McDonalds|McDonalds youtube|mcd|cuando vuelve el McRib.","1739398","121","16","0","https://i.ytimg.com/vi/-twTxrPgcEI/default.jpg","True","False","El McRib® es un sandwich que por su sabor y su irresistible salsa , cada que lo muerdes, tendrás la misma sensación de morderlo por primera vez. Regresó el McRib®, disfruta cada mordisco por tiempo limitado, solo en McDonalds participantes.  Encuentra un McRib® cerca a tihttps://www.mcdonalds.com/us/es-us/restaurant-locator.html"']
['"eVHnbpgVWUg","A Sandwich That Decides to be Popular | The McRib® is Back | McDonald\'s","2020-12-14T13:37:20Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-14T13:37:20Z","mcrib|mcrib is back|mcrib sauce|mcrib season|mcrib locator|mcdonalds mcrib|mcrib mcdonalds|rib sandwich|mcdonalds|mcdonalds youtube|mcd|when is mcrib coming back","23068","220","25","0","https://i.ytimg.com/vi/eVHnbpgVWUg/default.jpg","True","False","This is a sandwich that goes viral whenever it feels like. And right now, it feels like it. Get a McRib® for a limited time and enjoy this saucy, delicious sandwich only at McDonald\'s. Find a McRib® near you  https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"Duu8_bxNGO0","No Sauce Left Behind | Regresó El McRib® | McDonalds","2020-12-07T13:53:36Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-07T13:53:36Z","McRib|regresó|salsa McRib|temporada de McRib|hubicador de McRib|McDonalds McRib|sandwich de costilla|McDonalds|McDonalds youtube|mcd|cuando vuelve el McRib","566084","79","13","0","https://i.ytimg.com/vi/Duu8_bxNGO0/default.jpg","True","False","Regresó el McRib® y esa deliciosa salsa hará que te quieras comer hasta la caja. Ven por tu McRib® por tiempo limitado y disfruta de este delicioso sandwich lleno de salsa, solo en McDonalds.   Encuentra un McRib cerca a ti  https://www.mcdonalds.com/us/es-us/restaurant-locator.html"']
['"Yz3M9qdsMFM","A Sandwich You Set a Reminder For | The McRib® is Back | McDonald\'s","2020-12-07T13:53:25Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-07T13:53:25Z","mcrib|mcrib is back|mcrib sauce|mcrib season|mcrib locator|mcdonalds mcrib|mcrib mcdonalds|rib sandwich|mcdonalds|mcdonalds youtube|mcd|when is mcrib coming back","102842","133","13","0","https://i.ytimg.com/vi/Yz3M9qdsMFM/default.jpg","True","False","The most important sandwich of the year is back. But your calendar reminder already told you that. Get a McRib® for a limited time and enjoy this saucy, delicious sandwich only at McDonald\'s. Find a McRib® near you  https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"9ENEWFawJGk","A Sandwich You Document | The McRib® is Back | McDonald\'s","2020-12-07T13:53:12Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-07T13:53:12Z","mcrib|mcrib is back|mcrib sauce|mcrib season|mcrib locator|mcdonalds mcrib|mcrib mcdonalds|rib sandwich|mcdonalds|mcdonalds youtube|mcd|when is mcrib coming back","93140","118","30","0","https://i.ytimg.com/vi/9ENEWFawJGk/default.jpg","True","False","McRib season is here and it\'s an event worth documenting. Enjoy the tangy, barbecue McRib sauce® and tart pickles on a warm, toasted bun only at McDonald\'s.Find a McRib® near youhttps://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"TW4rKlZvljA","你會提醒自己一定要享用的三明治| McRib® 再次登場| McDonald\'s","2020-12-07T13:52:37Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-07T13:52:37Z","mcrib|mcrib再次登場|mcrib醬汁|mcrib的季節|搜尋mcrib的地點|mcdonalds mcrib|mcrib mcdonalds|肋條 sandwich|mcdonalds|mcdonalds youtube|mcd|mcrib什麼時候會再次登場","9604","31","5","0","https://i.ytimg.com/vi/TW4rKlZvljA/default.jpg","True","False","本年度最無與倫比的三明治又登場了。在你的行事曆裡已設好日期。快把握機會享用充滿醬汁又可口的McRib® ，只在McDonald\'s限期供應。 搜尋你身邊的McRib®https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"S3sZng5Yz8A","你會提醒自己一定要享用的三明治| McRib® 再次登場| McDonald\'s","2020-12-07T13:52:29Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-07T13:52:29Z","mcrib|mcrib再次登場|mcrib醬汁|mcrib的季節|搜尋mcrib的地點|mcdonalds mcrib|mcrib mcdonalds|肋條 sandwich|mcdonalds|mcdonalds youtube|mcd|mcrib什麼時候會再次登場","8042","25","6","0","https://i.ytimg.com/vi/S3sZng5Yz8A/default.jpg","True","False","本年度最無與倫比的三明治又登場了。在你的行事曆裡已設好日期。快把握機會享用充滿醬汁又可口的McRib® ，只在McDonald\'s限期供應。 搜尋你身邊的McRib®https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"lPWeSO3YnGc","Ang Pinakamahalagang Sandwich ng Taon | Narito muli ang McRib® | McDonald\'s","2020-12-07T13:52:19Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-07T13:52:19Z","mcrib|narito na muli ang mcrib|mcrib sauce|mcrib season|mcrib locator|mcdonalds mcrib|mcrib mcdonalds|rib sandwich|mcdonalds|mcdonalds youtube|mcd|kelan babalik ang mcrib","8207","23","7","0","https://i.ytimg.com/vi/lPWeSO3YnGc/default.jpg","True","False","Panalo ang petition nyo. Kasi ang sandwich na nag-de-decide kung kelan magiging popular ay narito na muli – ang McRib®. Get a McRib® for a limited time at i-enjoy ang saucy, delicious sandwich na ito only at McDonalds. Hanapin ang McRib na malapit sa’yo https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"dRYK1PwFc-o","연중 가장 대단한 샌드위치 |돌아온 McRib® | McDonald\'s","2020-12-07T13:51:38Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-07T13:51:38Z","mcrib|돌아온 mcrib|mcrib 소스|mcrib 시즌|mcrib locator|mcdonalds mcrib|mcrib mcdonalds|rib 샌드위치|mcdonalds|mcdonalds youtube|mcd|mcrib은 언제 돌아오나","11160","99","12","0","https://i.ytimg.com/vi/dRYK1PwFc-o/default.jpg","True","False","여러분의 청원은 통했습니다. 등장할 때마다 뜨거운 인기를 누리는 샌드위치가 돌아왔거든요- McRib®. 입맛을 사로잡는 소스가 일품인 McRib® 은 제한된 기간 동안, 오직  McDonald\'s에서만 즐기실 수 있습니다.  McRib®이 있는 가까운 매장 찾기 https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"nju2-iGjY6w","Regresó El McRib® | McDonald\'s","2020-12-07T13:51:30Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-07T13:51:30Z","McRib|regresó|salsa McRib|temporada de McRib|hubicador de McRib|McDonalds McRib|sandwich de costilla|McDonalds|McDonalds youtube|mcd|cuando vuelve el McRib","12241","92","13","0","https://i.ytimg.com/vi/nju2-iGjY6w/default.jpg","True","False","Tus Peticiones fueron escuchadas. Porque el sandwich más esperado por todos ya está aquí. Ven por tu McRib® por tiempo limitado y disfruta de este delicioso sandwich lleno de salsa, solo en McDonalds.   Encuentra un McRib cerca a ti  https://www.mcdonalds.com/us/es-us/restaurant-locator.html"']
['"_ZjG-eUzhd8","The Most Important Sandwich of the Year | The McRib® is Back | McDonald\'s","2020-12-07T13:51:04Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-07T13:51:04Z","mcrib|mcrib is back|mcrib sauce|mcrib season|mcrib locator|mcdonalds mcrib|mcrib mcdonalds|rib sandwich|mcdonalds|mcdonalds youtube|mcd|when is mcrib coming back","34776","367","44","0","https://i.ytimg.com/vi/_ZjG-eUzhd8/default.jpg","True","False","Your petitions worked. Because the sandwich that decides when to be popular is back - the McRib®. Get a McRib® for a limited time and enjoy this saucy, delicious sandwich only at McDonald\'s. Find a McRib® near you  https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"N6gS2GkKkwY","Amongst Family: Compassion In Time Of Crisis | McDonald’s","2020-12-01T17:51:21Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-01T17:51:21Z","McDonald’s|McDonald’s Owner|McDonald’s Operator|McDonald’s Owner Operator|Immigrant Archive Project|Immigrant|Entrepreneur|Community|Amongst Family|Entre Familia|immigrant|Family business|Helping Others|Doing Good|Helping Family|McDonald’s Crew|COVID|Compassion|Brooklyn|Connecticut","25388","398","36","0","https://i.ytimg.com/vi/N6gS2GkKkwY/default.jpg","True","False","Meet Joseph Rodriguez, McDonald’s Franchisee in the Northeast. See how Joe’s decision to respond compassionately in a time of crisis has helped lift those around him."']
['"czY-EJSM1UU","Amongst Family: Second Chances | McDonald’s","2020-12-01T17:39:58Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-12-01T17:39:58Z","McDonald’s|McDonald’s Owner|McDonald’s Operator|McDonald’s Owner Operator|Immigrant Archive Project|Immigrant|Entrepreneur|Community|Amongst Family|Entre Familia|immigrant|Family business|Second Chances|Mentoring|Helping Others|Doing Good|Helping Family|McDonald’s Crew|Newark|New Jersey|Jersey.","25301","206","33","0","https://i.ytimg.com/vi/czY-EJSM1UU/default.jpg","True","False","Meet Steve Samuel, Director of Operations for McDonald’s in Northern New Jersey. Find out how a second chance led Steve to finding his purpose and an opportunity to help countless others in his community."']
['"2_v9E6IOdNg","Dorado – J Balvin x McDonald’s","2020-11-21T03:31:20Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-11-21T03:31:20Z","McDonald’s|Dorado|J Balvin|Latinx|Latino|colores|music|culture|Latinx pride|Latino pride|pride|optimism","220149","4635","116","136","https://i.ytimg.com/vi/2_v9E6IOdNg/default.jpg","False","False","Dorado es lo último de la colaboración entre J Balvin y McDonald’s. Es lo más nuevo en la colección de colores de J Balvin y es una experiencia musical que celebra el orgullo, la cultura, y el optimismo Latino.Dorado is the latest from the collaboration between J Balvin and McDonald\'s. It\'s the newest in J Balvin\'s collection of colors and is a music experience that celebrates Latino pride, culture and optimism.Disclaimer: This video is intended for entertainment and depicts a fantasy.  It does not reflect the large number of safety measures we currently have in place concerning the outbreak of coronavirus (COVID-19), including the mandatory use of face coverings. Este video está destinado al entretenimiento y representa una situación ficticia. No refleja el alto número de medidas de seguridad que hemos implementado con respecto al brote de coronavirus (COVID-19), las cuales incluyen el uso obligatorio de mascarillas faciales."']
['"wx-A5Fe-3Vs","Dorado – J Balvin x McDonald’s","2020-11-21T03:25:24Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-11-21T03:25:24Z","McDonald’s|Dorado|J Balvin|Latinx|Latino|colores|music|culture|Latinx pride|Latino pride|pride|optimism","2297353","119975","2634","3361","https://i.ytimg.com/vi/wx-A5Fe-3Vs/default.jpg","False","False","Dorado es lo último de la colaboración entre J Balvin y McDonald’s. Es lo más nuevo en la colección de colores de J Balvin y es una experiencia musical que celebra el orgullo, la cultura, y el optimismo Latino.Dorado is the latest from the collaboration between J Balvin and McDonald\'s. It\'s the newest in J Balvin\'s collection of colors and is a music experience that celebrates Latino pride, culture and optimism.JoseJ Balvin, manMe fui con esta  El ambiente se presta Aquí lo que no se sabe se inventaTenemos la gente contentaporque dónde hay un latino hay fiesta  Ay, que no me esperen en la casa Que si esta noche no regreso Es porque estoy vacilando con mi raza - Con mi raza y qué pasa? Ay, que se despierten los vecinos Este party no lo termino Gracias mamá por hacerme Latino -Latino, Latino  Montado en los arcos dorados como se sabe donde comen dos comen tres y hasta más caben esto es pa’ cogerla suave Ma’ no me esperes despierta que yo llevo llaveLa montamos donde sea Pasarla bien es la idea Hasta en carro ajeno se pasea Yendo al grano ¿Qué desea? J. Balvin, man.Disclaimer: This video is intended for entertainment and depicts a fantasy.  It does not reflect the large number of safety measures we currently have in place concerning the outbreak of coronavirus (COVID-19), including the mandatory use of face coverings. Este video está destinado al entretenimiento y representa una situación ficticia. No refleja el alto número de medidas de seguridad que hemos implementado con respecto al brote de coronavirus (COVID-19), las cuales incluyen el uso obligatorio de mascarillas faciales."']
['"sSD2uVafWR0","BAKERY SWEETS | McDonald’s","2020-11-06T16:25:52Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-11-06T16:25:52Z","[none]","82123","404","79","0","https://i.ytimg.com/vi/sSD2uVafWR0/default.jpg","True","False","Something was missing from your McDonald’s order: Cinnamon Rolls, Apple Fritters, and new Blueberry Muffins. Okay, three things were missing from your McDonald’s order."']
['"6CJoDURh1Cg","ALL DAY | McDonald’s","2020-11-06T16:25:03Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-11-06T16:25:03Z","[none]","39902","169","47","0","https://i.ytimg.com/vi/6CJoDURh1Cg/default.jpg","True","False","Breakfast comes and goes, but our new bakery sweets last all day."']
['"Rz3YQAF2s3c","APPLE FRITTER | McDonald’s","2020-11-06T16:24:29Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-11-06T16:24:29Z","[none]","46052","144","28","0","https://i.ytimg.com/vi/Rz3YQAF2s3c/default.jpg","True","False","You, your coffee, and our new Apple Fritter are going to have a nice life together. We can just tell."']
['"UPfYaKczCOM","BLUEBERRY MUFFIN | McDonald’s","2020-11-06T16:22:16Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-11-06T16:22:16Z","[none]","56775","202","32","0","https://i.ytimg.com/vi/UPfYaKczCOM/default.jpg","True","False","There’s a very high chance that any day involving our new Blueberry Muffin is a good day."']
['"VehK1L1HA4E","CINNAMON ROLL | McDonald’s","2020-11-06T16:18:54Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-11-06T16:18:54Z","[none]","49545","219","33","0","https://i.ytimg.com/vi/VehK1L1HA4E/default.jpg","True","False","The best things in life are covered in cream cheese icing. And our new Cinnamon Roll is covered in cream cheese icing.Interesting…."']
['"4kNQRDHSqJQ","ASKING THINGS | McDonald\'s","2020-11-06T15:59:21Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-11-06T15:59:21Z","[none]","41927","138","34","0","https://i.ytimg.com/vi/4kNQRDHSqJQ/default.jpg","True","False","We had a few questions, and our new Cinnamon Rolls, Apple Fritters, and Blueberry Muffins were the answers."']
['"evQ9QXCZBPM","買一送一只要加$1: 兩者兼得的一餐| McDonald\'s","2020-11-05T20:21:24Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-11-05T20:21:24Z","McDonald\'s bogo|mcdonald\'s買一送一|chicken mcnuggets|QPC|quarter pounder with cheese|mcdonald\'s優惠|big mac|filet o fish|買一送一|mcdonald\'s的優惠|mcdonald\'s youtube|mcdonald\'s big mac","231748","63","18","0","https://i.ytimg.com/vi/evQ9QXCZBPM/default.jpg","True","False","在McDonald’s任何時刻(甚至猶豫不決時)都有專屬的一餐。買一份你愛的美食，像是10塊裝Chicken McNuggets®，只要再加一元，就可多得另一份你愛的美食，像是Big Mac®。同時擁有，再也不用抉擇。今天就搜尋你鄰近的McDonald\'s: https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
