video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
['"-BRb_gpBHxw","Order Handcrafted Detroit-Style Pizza Online Today","2021-02-09T15:48:12Z","UCmHNk3DjDiDzuVrj0aiprZQ","Pizza Hut","24","2021-02-09T15:48:12Z","pizza hut|pizza|pizzahut|piza hut|delivery","7330","77","4","18","https://i.ytimg.com/vi/-BRb_gpBHxw/default.jpg","False","False","Pizza Hut announces all-new Pizza Hut Detroit-Style Pizza, now available nationwide. Available in four recipes: Double Pepperoni, Double Cheesy, Meaty Deluxe and Supremo at locations nationwide for contactless delivery, carryout or curbside pickup."']
['"-KoSHWkQYt4","Order Detroit-Style Pizza Online Today :06","2021-02-09T15:48:03Z","UCmHNk3DjDiDzuVrj0aiprZQ","Pizza Hut","24","2021-02-09T15:48:03Z","pizza hut|pizza|pizza deals|detroit|pepperoni|delivery|online|order|deliver","634","8","1","3","https://i.ytimg.com/vi/-KoSHWkQYt4/default.jpg","False","False","Order the all-new Pizza Hut Detroit-Style Pizza. Available in four recipes: Double Pepperoni, Double Cheesy, Meaty Deluxe and Supremo at locations nationwide."']
['"N6KcuKC9-6w","The New Detroit-Style Pizza From Pizza Hut :06","2021-02-09T15:47:59Z","UCmHNk3DjDiDzuVrj0aiprZQ","Pizza Hut","24","2021-02-09T15:47:59Z","pizza hut|pizza|pizza deals|delivery|piza hut|deliver|online|detroit|pepperoni|cheese|sauce|tomato","5731","16","2","4","https://i.ytimg.com/vi/N6KcuKC9-6w/default.jpg","False","False","Order the all-new Pizza Hut Detroit-Style Pizza. Available in four recipes: Double Pepperoni, Double Cheesy, Meaty Deluxe and Supremo at locations nationwide."']
['"hPtCXSZbR6k","Try the New Detroit-Style Pizza Today :06","2021-02-09T15:47:55Z","UCmHNk3DjDiDzuVrj0aiprZQ","Pizza Hut","24","2021-02-09T15:47:55Z","pizza hut|pizza|piza hut|detroit|deep dish|pepperoni|sauce|pizzas|delivery|deliver|carryout|carry out|pickup|pick up","379","6","1","2","https://i.ytimg.com/vi/hPtCXSZbR6k/default.jpg","False","False","Order the all-new Pizza Hut Detroit-Style Pizza. Available in four recipes: Double Pepperoni, Double Cheesy, Meaty Deluxe and Supremo at locations nationwide."']
['"0KDqCSeccgk","Try the New Detroit-Style Pizza Today","2021-02-09T15:47:52Z","UCmHNk3DjDiDzuVrj0aiprZQ","Pizza Hut","24","2021-02-09T15:47:52Z","pizza hut|pizza|piza|piza hut|deals|online|deal|deliver|delivery|pick up|pickup|carryout|carry out|pepperoni|hungry|cheese","205219","22","0","2","https://i.ytimg.com/vi/0KDqCSeccgk/default.jpg","False","False","Order the all-new Pizza Hut Detroit-Style Pizza. Available in four recipes: Double Pepperoni, Double Cheesy, Meaty Deluxe and Supremo at locations nationwide."']
['"2qB3PdwQkro","The New Detroit-Style Pizza From Pizza Hut","2021-02-09T15:47:49Z","UCmHNk3DjDiDzuVrj0aiprZQ","Pizza Hut","24","2021-02-09T15:47:49Z","pizza hut|pizza|piza hut|deals|delivery|online|order|pickup|deliver|pepperoni|detroit|sauce|tomato|hungry","696121","18","3","5","https://i.ytimg.com/vi/2qB3PdwQkro/default.jpg","False","False","Order the all-new Pizza Hut Detroit-Style Pizza. Available in four recipes: Double Pepperoni, Double Cheesy, Meaty Deluxe and Supremo at locations nationwide."']
['"2pVD6MQYDFQ","Order Detroit-Style Pizza Online Today","2021-02-09T15:47:46Z","UCmHNk3DjDiDzuVrj0aiprZQ","Pizza Hut","24","2021-02-09T15:47:46Z","pizza hut|pizza|detroit|online|delivery|sauce|new|piza hut|pepperoni|cheese|pickup|pick up|order","1544327","27","0","9","https://i.ytimg.com/vi/2pVD6MQYDFQ/default.jpg","False","False","Order the all-new Pizza Hut Detroit-Style Pizza. Available in four recipes: Double Pepperoni, Double Cheesy, Meaty Deluxe and Supremo at locations nationwide."']
['"nGxBNCttRTA","Order Heart-Shaped Pizza Online Today","2021-02-08T17:28:22Z","UCmHNk3DjDiDzuVrj0aiprZQ","Pizza Hut","24","2021-02-08T17:28:22Z","pizza hut|pizza|pizzas|valentine|heart shaped|delivery|cute|heart|love","432711","58","1","13","https://i.ytimg.com/vi/nGxBNCttRTA/default.jpg","False","False","Looking for an easy Valentine’s dinner for two? Heart-Shaped Pizza is whereit’s at. Available starting 2/8. Friendly disclaimer: we bake hearts, not breakthem—pizza arrives uncut."']
['"qdziQk7HaNo","Order Heart-Shaped Pizza Online Today :06","2021-02-08T17:28:19Z","UCmHNk3DjDiDzuVrj0aiprZQ","Pizza Hut","24","2021-02-08T17:28:19Z","valentine|pizza|heart|heart shaped|pizza hut|pizza deal|love|cute","519","21","0","8","https://i.ytimg.com/vi/qdziQk7HaNo/default.jpg","False","False","Looking for an easy Valentine’s dinner for two? Heart-Shaped Pizza is where it’s at. Available starting 2/8. Friendly disclaimer: we bake hearts, not break them—pizza arrives uncut."']
['"bAIpmrTJ3ho","Order the $10 Tastemaker Online Today :06","2021-02-01T14:25:31Z","UCmHNk3DjDiDzuVrj0aiprZQ","Pizza Hut","24","2021-02-01T14:25:31Z","pizza hut|pizza|pacman|pac man|game|delivery|pizzas|pepperoni|craig robinson","1528","31","1","13","https://i.ytimg.com/vi/bAIpmrTJ3ho/default.jpg","False","False","The $10 Tastemaker—a LARGE pizza with up to 3 toppings for just $10. Order online today."']
['"8vMDnS7BQLQ","Order the $10 Tastemaker Online Today","2021-02-01T14:25:19Z","UCmHNk3DjDiDzuVrj0aiprZQ","Pizza Hut","24","2021-02-01T14:25:19Z","pizza|pizza hut|deal|delivery|online|pizzas|topping|pepperoni|carryout|pickup|pick up|carry out|craig robinson","1571647","25","1","8","https://i.ytimg.com/vi/8vMDnS7BQLQ/default.jpg","False","False","The $10 Tastemaker—a LARGE pizza with up to 3 toppings for just $10. Order online today."']
['"45ua4JWfUEk","Order the $10 Tastemaker Online Today :30","2021-02-01T14:25:13Z","UCmHNk3DjDiDzuVrj0aiprZQ","Pizza Hut","24","2021-02-01T14:25:13Z","pizza hut|craig robinson|piza hut|pizzahut|delivery|online|order|carryout|carry out|pickup|pick up","14894","94","1","31","https://i.ytimg.com/vi/45ua4JWfUEk/default.jpg","False","False","The $10 Tastemaker—a LARGE pizza with up to 3 toppings for just $10. Order online today."']
