video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
['"GGwHlifJDDQ","KFC |  I’ve Fried Everything  | Tenders Meal","2020-08-24T19:53:50Z","UCR8RWMHZcSgqjD0HiUiJ_cQ","KFC","24","2020-08-24T19:53:50Z","KFC|Kentucky Fried Chicken|Fried Chicken|Lunch|Dinner|Tenders|Buckets|Chicken","13176269","825","45","200","https://i.ytimg.com/vi/GGwHlifJDDQ/default.jpg","False","False","I’ve finally fried the perfect fry. Try my new Secret Recipe Fries now in a Tenders meal for only $5.49. Order ahead, swing by any drive-thru, or get contactless delivery at KFC.com. Price and participation may vary."']
['"t6_J55TMn4Y","KFC | I’ve Fried Everything  | Tenders Meal","2020-08-24T19:53:46Z","UCR8RWMHZcSgqjD0HiUiJ_cQ","KFC","24","2020-08-24T19:53:46Z","KFC|Kentucky Fried Chicken|Fried Chicken|Lunch|Dinner|Tenders|Buckets|Chicken","29937","150","18","21","https://i.ytimg.com/vi/t6_J55TMn4Y/default.jpg","False","False","¡Al fin logré la papa frita perfecta! Prueba mis nuevas papitas Receta Secreta, en un combo con tiritas por solo $5.49. Ordena por adelantado, por el drive-thru o entrega sin contacto en KFC.com. Precios y participación pueden variar."']
['"d3xjtvY3RlE","KFC |  I’ve Fried Everything  | Tenders Meal","2020-08-24T19:53:43Z","UCR8RWMHZcSgqjD0HiUiJ_cQ","KFC","24","2020-08-24T19:53:43Z","KFC|Kentucky Fried Chicken|Fried Chicken|Lunch|Dinner|Tenders|Buckets|Chicken","30517","208","17","34","https://i.ytimg.com/vi/d3xjtvY3RlE/default.jpg","False","False","I’ve finally fried the perfect fry. Try my new Secret Recipe Fries now in a Tenders meal for only $5.49. Order ahead, swing by any drive-thru, or get contactless delivery at KFC.com. Price and participation may vary."']
['"BEJgwPMLQ8E","Home-style cookin\' without the cookin\'","2020-03-31T03:41:44Z","UCR8RWMHZcSgqjD0HiUiJ_cQ","KFC","24","2020-03-31T03:41:44Z","KFC|Kentucky Fried Chicken|Fried Chicken|Lunch|Dinner|Tenders|Buckets|Chicken","4080731","684","46","131","https://i.ytimg.com/vi/BEJgwPMLQ8E/default.jpg","False","False","Enjoy the comfort of home-style cooking without the cooking! Get a $20 Fill Up with all the fixins. Order ahead at KFC.com, swing by any drive-thru, or enjoy free, contactless delivery. Terms apply at https://bit.ly/2U5LYPg."']
['"GHkLo9_4oyQ","KFC x Crocs. Not for human consumption.","2020-02-12T13:01:25Z","UCR8RWMHZcSgqjD0HiUiJ_cQ","KFC","24","2020-02-12T13:01:25Z","KFC|Kentucky Fried Chicken|Fried Chicken|Lunch|Dinner|Chicken|fashion|crocs","2625359","2869","307","438","https://i.ytimg.com/vi/GHkLo9_4oyQ/default.jpg","False","False","Introducing the official Kentucky Fried Chicken licensed proprietary footwear made in collaboration with Crocs. Do not eat. Coming Spring 2020.http://crocs.shoes/KFCxCROCS"']
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
